secuencia,timestamp_envio,timestamp_respuesta,exito,replica_id,latencia_ms,codigo_http,segundo_relativo,experimento,error
769,2026-09-08T04:05:37.198Z,2026-09-08T04:05:37.209Z,1,B,11.446,200,38.451,E0,
770,2026-09-08T04:05:37.248Z,2026-09-08T04:05:37.268Z,1,B,19.447,200,38.501,E0,
771,2026-09-08T04:05:37.297Z,2026-09-08T04:05:37.306Z,1,B,9.254,200,38.550,E0,
772,2026-09-08T04:05:37.348Z,2026-09-08T04:05:37.356Z,1,B,7.892,200,38.601,E0,
773,2026-09-08T04:05:37.398Z,2026-09-08T04:05:37.406Z,1,B,8.099,200,38.651,E0,
774,2026-09-08T04:05:37.448Z,2026-09-08T04:05:37.458Z,1,B,9.473,200,38.701,E0,
775,2026-09-08T04:05:37.497Z,2026-09-08T04:05:37.511Z,1,B,13.417,200,38.750,E0,
776,2026-09-08T04:05:37.547Z,2026-09-08T04:05:37.558Z,1,C,11.275,200,38.800,E0,
777,2026-09-08T04:05:37.598Z,2026-09-08T04:05:37.609Z,1,A,11.376,200,38.851,E0,
778,2026-09-08T04:05:37.648Z,2026-09-08T04:05:37.660Z,1,A,12.684,200,38.901,E0,
779,2026-09-08T04:05:37.698Z,2026-09-08T04:05:37.703Z,1,C,5.530,200,38.951,E0,
780,2026-09-08T04:05:37.747Z,2026-09-08T04:05:37.756Z,1,C,9.032,200,39.000,E0,
781,2026-09-08T04:05:37.798Z,2026-09-08T04:05:37.812Z,1,C,14.334,200,39.051,E0,
782,2026-09-08T04:05:37.847Z,2026-09-08T04:05:37.858Z,1,A,11.228,200,39.100,E0,
783,2026-09-08T04:05:37.898Z,2026-09-08T04:05:37.910Z,1,C,12.132,200,39.151,E0,
784,2026-09-08T04:05:37.948Z,2026-09-08T04:05:37.958Z,1,C,10.097,200,39.201,E0,
785,2026-09-08T04:05:37.997Z,2026-09-08T04:05:38.002Z,1,A,4.224,200,39.250,E0,
786,2026-09-08T04:05:38.048Z,2026-09-08T04:05:38.064Z,1,C,16.157,200,39.301,E0,
787,2026-09-08T04:05:38.097Z,2026-09-08T04:05:38.102Z,1,C,5.310,200,39.350,E0,
788,2026-09-08T04:05:38.148Z,2026-09-08T04:05:38.171Z,1,C,22.322,200,39.401,E0,
789,2026-09-08T04:05:38.198Z,2026-09-08T04:05:38.205Z,1,C,7.027,200,39.451,E0,
790,2026-09-08T04:05:38.247Z,2026-09-08T04:05:38.256Z,1,C,8.328,200,39.500,E0,
791,2026-09-08T04:05:38.297Z,2026-09-08T04:05:38.309Z,1,B,11.492,200,39.550,E0,
792,2026-09-08T04:05:38.347Z,2026-09-08T04:05:38.367Z,1,B,19.779,200,39.600,E0,
793,2026-09-08T04:05:38.397Z,2026-09-08T04:05:38.411Z,1,A,13.917,200,39.650,E0,
794,2026-09-08T04:05:38.447Z,2026-09-08T04:05:38.455Z,1,B,8.147,200,39.700,E0,
795,2026-09-08T04:05:38.498Z,2026-09-08T04:05:38.504Z,1,C,6.237,200,39.751,E0,
796,2026-09-08T04:05:38.548Z,2026-09-08T04:05:38.557Z,1,A,9.663,200,39.801,E0,
797,2026-09-08T04:05:38.598Z,2026-09-08T04:05:38.610Z,1,A,11.593,200,39.851,E0,
798,2026-09-08T04:05:38.647Z,2026-09-08T04:05:38.661Z,1,A,14.052,200,39.900,E0,
799,2026-09-08T04:05:38.698Z,2026-09-08T04:05:38.705Z,1,A,7.381,200,39.951,E0,
800,2026-09-08T04:05:38.747Z,2026-09-08T04:05:38.761Z,1,C,13.399,200,40.000,E0,
