secuencia,timestamp_envio,timestamp_respuesta,exito,replica_id,latencia_ms,codigo_http,segundo_relativo,experimento,error
768,2026-09-08T04:06:26.147Z,2026-09-08T04:06:26.153Z,1,A,6.278,200,38.401,E1,
769,2026-09-08T04:06:26.196Z,2026-09-08T04:06:26.203Z,1,A,6.263,200,38.450,E1,
770,2026-09-08T04:06:26.247Z,2026-09-08T04:06:26.260Z,1,A,13.426,200,38.501,E1,
771,2026-09-08T04:06:26.296Z,2026-09-08T04:06:26.302Z,1,A,5.368,200,38.551,E1,
772,2026-09-08T04:06:26.347Z,2026-09-08T04:06:26.357Z,1,C,9.828,200,38.601,E1,
773,2026-09-08T04:06:26.396Z,2026-09-08T04:06:26.412Z,1,C,15.677,200,38.650,E1,
774,2026-09-08T04:06:26.446Z,2026-09-08T04:06:26.452Z,1,C,6.253,200,38.700,E1,
775,2026-09-08T04:06:26.497Z,2026-09-08T04:06:26.511Z,1,C,14.516,200,38.751,E1,
776,2026-09-08T04:06:26.547Z,2026-09-08T04:06:26.561Z,1,C,14.217,200,38.801,E1,
777,2026-09-08T04:06:26.597Z,2026-09-08T04:06:26.609Z,1,A,12.341,200,38.851,E1,
778,2026-09-08T04:06:26.646Z,2026-09-08T04:06:26.671Z,1,A,24.409,200,38.900,E1,
779,2026-09-08T04:06:26.697Z,2026-09-08T04:06:26.714Z,1,C,16.475,200,38.951,E1,
780,2026-09-08T04:06:26.746Z,2026-09-08T04:06:26.767Z,1,C,20.254,200,39.000,E1,
781,2026-09-08T04:06:26.797Z,2026-09-08T04:06:26.806Z,1,A,9.088,200,39.051,E1,
782,2026-09-08T04:06:26.847Z,2026-09-08T04:06:26.869Z,1,A,22.052,200,39.101,E1,
783,2026-09-08T04:06:26.897Z,2026-09-08T04:06:26.912Z,1,A,15.960,200,39.151,E1,
784,2026-09-08T04:06:26.947Z,2026-09-08T04:06:26.970Z,1,A,22.469,200,39.201,E1,
785,2026-09-08T04:06:26.996Z,2026-09-08T04:06:27.004Z,1,A,7.712,200,39.250,E1,
786,2026-09-08T04:06:27.046Z,2026-09-08T04:06:27.069Z,1,A,23.132,200,39.300,E1,
787,2026-09-08T04:06:27.097Z,2026-09-08T04:06:27.104Z,1,A,6.989,200,39.351,E1,
788,2026-09-08T04:06:27.147Z,2026-09-08T04:06:27.163Z,1,C,15.563,200,39.401,E1,
789,2026-09-08T04:06:27.196Z,2026-09-08T04:06:27.211Z,1,C,14.575,200,39.450,E1,
790,2026-09-08T04:06:27.247Z,2026-09-08T04:06:27.265Z,1,A,18.110,200,39.501,E1,
791,2026-09-08T04:06:27.296Z,2026-09-08T04:06:27.315Z,1,C,18.927,200,39.550,E1,
792,2026-09-08T04:06:27.347Z,2026-09-08T04:06:27.359Z,1,A,12.069,200,39.601,E1,
793,2026-09-08T04:06:27.397Z,2026-09-08T04:06:27.422Z,1,A,24.693,200,39.651,E1,
794,2026-09-08T04:06:27.446Z,2026-09-08T04:06:27.451Z,1,C,5.038,200,39.700,E1,
795,2026-09-08T04:06:27.496Z,2026-09-08T04:06:27.528Z,1,C,31.499,200,39.750,E1,
796,2026-09-08T04:06:27.547Z,2026-09-08T04:06:27.567Z,1,A,20.240,200,39.801,E1,
797,2026-09-08T04:06:27.596Z,2026-09-08T04:06:27.602Z,1,A,5.434,200,39.850,E1,
798,2026-09-08T04:06:27.647Z,2026-09-08T04:06:27.654Z,1,A,6.512,200,39.901,E1,
799,2026-09-08T04:06:27.698Z,2026-09-08T04:06:27.712Z,1,C,14.544,200,39.952,E1,
800,2026-09-08T04:06:27.747Z,2026-09-08T04:06:27.758Z,1,A,10.940,200,40.001,E1,
